Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
45,69,56.903950929641724,17.0125,22.1125,15.970230102539062,62.22553253173828,18.242477416992188,0.6765748536973377,0.017319656908512115
46,151,71.15143203735352,17.0875,24.05,12.335777282714844,53.482818603515625,12.49902057647705,0.8269781773757369,0.07427197694778442
47,75,22.715809106826782,18.2125,42.0375,13.129425048828125,62.067222595214844,12.219222068786621,0.6993609373070524,0.018959801644086838
48,160,111.71679186820984,18.8125,18.6875,12.30621337890625,62.11223602294922,14.763120651245117,0.8328085201737129,0.07525146752595901
49,216,34.290117025375366,21.4875,39.4875,12.89520263671875,61.38439178466797,8.781275749206543,0.869446912926223,0.10966333001852036
50,75,26.29354500770569,20.35,41.0875,17.199134826660156,62.28923797607422,12.49102783203125,0.7332754316165692,0.12941405177116394
51,1,19.17712092399597,19.0125,26.0,12.042427062988281,62.41607666015625,2.9643020629882812,0,0.011964903213083744
52,11,20.804242849349976,15.4625,37.05,12.245941162109375,64.37759399414062,3.433711051940918,1.0,0.8617246747016907
53,1,24.207462787628174,17.8125,26.15,12.213325500488281,61.402320861816406,2.9643020629882812,0,0.011964903213083744
54,230,23.991086721420288,18.15,41.3125,12.150764465332031,63.701629638671875,13.3594388961792,0.8682313696808763,0.5772212743759155
55,34,22.09830403327942,20.05,41.2125,13.001441955566406,61.874961853027344,16.97511100769043,0.48476159702623023,0.07607556134462357
56,117,40.28847908973694,19.15,28.9,15.613174438476562,62.90569305419922,9.700879096984863,0.7729009286584558,0.017147360369563103
57,205,23.08527898788452,18.1125,41.4625,12.804031372070312,63.8763427734375,14.165802001953125,0.859072991166761,0.3439122140407562
58,32,21.833807945251465,19.0375,41.325,13.784599304199219,62.02888488769531,12.318015098571777,0.461873017498908,0.12663212418556213
59,73,21.328516244888306,17.725,40.7375,12.445831298828125,62.670326232910156,14.475114822387695,0.660039391349137,0.011911053210496902
60,1,22.192274808883667,18.55,25.225,12.351036071777344,54.778099060058594,2.9643020629882812,0,0.011964903213083744
61,13,27.922470808029175,20.45,37.55,15.885543823242188,61.499977111816406,5.0001678466796875,0.1710145668852757,0.013769102282822132
62,1,21.51855206489563,17.85,24.7125,12.243843078613281,61.79027557373047,2.9643020629882812,0,0.011964903213083744
63,221,26.075985193252563,17.3625,42.45,12.269020080566406,64.0869140625,11.906496047973633,0.8753201699290908,0.017342543229460716
