Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
0,1,90.32460594177246,1257.575,27.1,31.959847251502353,32.25434075318914,nan,0,0.6429897546768188
1,10,98.48135113716125,90.6,26.95,36.404558447307025,36.92952512422694,1.9132325649261475,0.04761298946116126,0.47026965022087097
2,1,88.59066677093506,26.3,27.175,36.9347267757513,36.9347267757513,nan,0,0.6429897546768188
3,232,327.074955701828,37.775,27.5,36.95113198440505,36.95113198440505,24.196674346923828,0.6894328381699317,0.22281451523303986
4,249,344.7132303714752,28.95,27.625,36.97233871754282,36.97128838406194,16.938636779785156,0.7123508210550348,0.0832718014717102
5,1,88.57172322273254,29.325,27.175,37.80340258031925,37.80340258031925,nan,0,0.6429897546768188
6,9,96.15459299087524,35.325,27.275,37.903084229242786,37.903084229242786,2.2184808254241943,0.1410002457876886,0.06169271469116211
7,1,88.43562841415405,26.125,27.2,37.92409089886039,37.92409089886039,nan,0,0.6429897546768188
8,1,88.56584000587463,38.8,27.2,38.00146546528523,38.00146546528523,nan,0,0.6429897546768188
9,21,107.62447094917297,39.225,27.15,38.000015004764016,37.077572129151,2.053279161453247,0.15952108192798922,0.02385941706597805
10,1,88.61829543113708,26.375,27.2,37.972256191340755,37.972256191340755,nan,0,0.6429897546768188
11,179,270.4560625553131,36.35,27.125,37.07692192271046,37.07692192271046,17.96299934387207,0.6223642499235987,0.3076956868171692
12,273,369.0249013900757,28.0,27.75,37.08042303431339,37.08117327251402,25.848642349243164,0.6990409841290751,0.10811583697795868
13,1,88.75882339477539,29.55,27.2,37.08232363775499,37.08232363775499,nan,0,0.6429897546768188
14,17,63.569310665130615,35.875,26.775,37.0825737171552,37.0825737171552,5.6777448654174805,0.19269390012662008,0.02783387340605259
15,1,88.49548554420471,26.375,27.2,37.083874130036286,37.083874130036286,nan,0,0.6429897546768188
16,253,347.9127616882324,39.625,27.525,37.0831739077157,37.082623733035234,26.74363136291504,0.7223273028908663,0.04277278482913971
17,303,401.9377934932709,29.375,28.3,37.08117327251402,37.082423669515066,25.31159782409668,0.7618171423252953,0.0750243291258812
18,1,88.59570050239563,29.95,27.2,37.08497447939721,37.08497447939721,nan,0,0.6429897546768188
19,10,97.02287101745605,34.15,27.15,37.95720141144813,37.95720141144813,1.9792253971099854,0.11622111816655842,0.09935878962278366
20,1,88.67761754989624,26.15,27.175,38.069887189182566,38.069887189182566,nan,0,0.6429897546768188
21,1,88.62135624885559,36.525,27.2,38.07153771322395,37.08397416179637,nan,0,0.6429897546768188
22,11,97.97673082351685,36.2,27.125,37.08182347895457,37.08182347895457,1.8026235103607178,1.0,0.8698992133140564
23,1,88.51137161254883,26.025,27.2,38.06378525181745,38.06378525181745,nan,0,0.6429897546768188
24,1,88.4945273399353,36.275,27.2,38.09909646312704,38.09909646312704,nan,0,0.6429897546768188
25,11,97.79975080490112,37.8,27.175,38.141209834122336,38.141209834122336,1.9881616830825806,0.0520181392371891,0.15681567788124084
26,1,88.48833227157593,26.575,27.175,37.08132332015415,37.08132332015415,nan,0,0.6429897546768188
