Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
0,1,5.037290096282959,67.3,48.4875,2.6128768920898438,26.87530517578125,nan,0,0.6429896950721741
1,10,4.631330966949463,89.3,49.95,31.171607971191406,31.21013641357422,1.913185954093933,0.04761298946116126,0.4702695310115814
2,1,4.67638087272644,34.775,49.825,36.569976806640625,36.577606201171875,nan,0,0.6429896950721741
3,232,8.644760131835938,14.625,49.9625,38.477134704589844,39.270591735839844,24.201045989990234,0.6894328381699317,0.22281427681446075
4,249,9.271156787872314,44.4375,49.9,40.54412841796875,40.682411193847656,16.94756507873535,0.7123508210550348,0.0832720696926117
5,1,4.76859974861145,44.15,49.9625,42.97924041748047,42.67768859863281,nan,0,0.6429896950721741
6,9,5.379109859466553,14.1125,49.9375,42.7001953125,42.70801544189453,2.218287467956543,0.1410002457876886,0.06169295310974121
7,1,4.818789005279541,36.2125,49.9625,42.669677734375,42.676734924316406,nan,0,0.6429896950721741
8,1,4.703901052474976,14.6375,49.9625,42.473602294921875,42.473793029785156,nan,0,0.6429896950721741
9,21,5.291429758071899,14.65,49.9375,42.403411865234375,42.40398406982422,2.052826404571533,0.15952108192798922,0.02385937049984932
10,1,4.693796873092651,37.5125,49.9625,42.35363006591797,42.36030578613281,nan,0,0.6429896950721741
11,179,7.9212327003479,15.2,49.95,42.360687255859375,42.481040954589844,17.96083641052246,0.6223642499235987,0.3076953887939453
12,273,10.558697938919067,42.5875,49.9,41.60881042480469,42.16766357421875,25.864028930664062,0.6990409841290751,0.1081160455942154
13,1,5.146545886993408,41.425,49.8875,38.85517120361328,38.916015625,nan,0,0.6429896950721741
14,17,2.7293288707733154,14.5125,49.9625,39.023399353027344,39.0380859375,5.674659729003906,0.19269390012662008,0.027833905071020126
15,1,4.693480968475342,31.9375,49.9625,40.113258361816406,40.1153564453125,nan,0,0.6429896950721741
16,253,9.849647760391235,14.65,49.925,40.17295837402344,40.24085998535156,26.748491287231445,0.7223273028908663,0.0427728146314621
17,303,11.342402935028076,43.9125,49.9375,40.61737060546875,40.924644470214844,25.32929801940918,0.7618171423252953,0.0750240683555603
18,1,5.276759624481201,45.225,49.9375,40.7440185546875,40.7501220703125,nan,0,0.6429896950721741
19,10,4.711009979248047,14.3,49.95,41.07856750488281,40.967369079589844,1.9797459840774536,0.11622111816655842,0.09935878962278366
20,1,4.609928131103516,35.825,49.9375,41.17927551269531,39.04571533203125,nan,0,0.6429896950721741
21,1,4.758707046508789,13.8,49.95,39.86225128173828,38.25035095214844,nan,0,0.6429896950721741
22,11,4.7190940380096436,13.825,49.95,37.8021240234375,37.03460693359375,1.8026137351989746,1.0,0.8698995113372803
23,1,4.63781213760376,33.7,49.95,36.87591552734375,37.13703155517578,nan,0,0.6429896950721741
24,1,4.652621746063232,15.4375,49.9625,36.39259338378906,36.397361755371094,nan,0,0.6429896950721741
25,11,4.751950740814209,15.2125,49.9625,36.667633056640625,35.81886291503906,1.9878818988800049,0.0520181392371891,0.15681560337543488
26,1,4.829000949859619,37.2875,49.95,36.110877990722656,36.123085021972656,nan,0,0.6429896950721741
27,1,4.722402095794678,14.4625,49.9125,36.46106719970703,37.42561340332031,nan,0,0.6429896950721741
28,11,4.788987874984741,14.75,49.725,38.309669494628906,37.381553649902344,1.9271540641784668,0.17662903260733673,0.7318770885467529
29,1,4.70984411239624,36.425,49.8,31.399154663085938,35.45246124267578,nan,0,0.6429896950721741
30,1,4.8019609451293945,15.2625,49.825,33.14037322998047,36.089324951171875,nan,0,0.6429896950721741
31,1,5.168613910675049,14.85,49.95,35.25733947753906,35.291290283203125,nan,0,0.6429896950721741
32,8,4.652774095535278,14.825,49.9625,34.2620849609375,34.282875061035156,1.7541347742080688,1.0,0.766838014125824
33,1,4.663076162338257,35.975,49.9625,37.390899658203125,37.40234375,nan,0,0.6429896950721741
34,139,7.3504979610443115,15.35,49.9375,37.62226104736328,37.668609619140625,14.17318344116211,0.5327852491130608,0.13468685746192932
35,134,7.683787107467651,41.0375,49.9125,32.88726806640625,38.134002685546875,11.690590858459473,0.5702709631022342,0.29754671454429626
36,1,4.929675817489624,41.8875,49.825,35.24742126464844,38.12389373779297,nan,0,0.6429896950721741
37,9,5.166884183883667,12.9375,49.875,37.82024383544922,37.50343322753906,1.9604804515838623,0.06305717703757835,0.14947453141212463
38,1,4.606031179428101,37.3125,49.9625,38.02051544189453,37.711334228515625,nan,0,0.6429896950721741
39,210,9.168092966079712,14.5625,49.8625,36.78245544433594,36.253929138183594,29.427837371826172,0.677173082460521,0.12565243244171143
40,1,5.281934976577759,43.125,49.8875,37.035179138183594,36.730384826660156,nan,0,0.6429896950721741
41,12,5.262942790985107,15.5875,49.85,34.159088134765625,36.889076232910156,4.109805107116699,0.07953775581314661,0.043645814061164856
42,1,4.794902086257935,37.2,49.95,37.299346923828125,36.944007873535156,nan,0,0.6429896950721741
43,114,7.208801031112671,15.075,49.8375,34.58576202392578,36.321449279785156,17.296239852905273,0.49572018074359897,0.028618283569812775
44,66,6.04967999458313,41.375,49.95,37.21160888671875,37.250328063964844,7.261747360229492,0.43183530419961147,0.026324454694986343
