Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
16,224,86.03759217262268,66.725,94.0,17.76784128960945,17.768191400769744,13.686657905578613,0.7557831871877793,0.273019939661026
17,280,87.90105175971985,84.125,94.0,18.03752691479545,18.038877343556578,13.06859016418457,0.7894697546403071,0.382781445980072
18,0,79.9733784198761,86.6,92.45,18.041028026398383,18.040827962878215,1.916216254234314,0,0.34962135553359985
19,7,80.80646252632141,66.775,92.475,18.040277788197752,18.040127740557626,2.1186225414276123,0.09072069007511593,0.3309493660926819
20,0,80.7764539718628,63.4,92.425,18.040877978758253,18.04067791523809,1.916216254234314,0,0.34962135553359985
21,0,80.58007955551147,67.3,92.525,18.037676962435572,18.037476898915404,1.916216254234314,0,0.34962135553359985
22,8,80.56689286231995,64.975,92.625,18.038577248276326,18.039327486476957,2.0318615436553955,0.1398918268773484,0.3116983473300934
23,0,80.84305787086487,65.525,92.35,18.03752691479545,18.038827327676536,1.916216254234314,0,0.34962135553359985
24,0,80.44747924804688,67.2,92.55,18.04022777231771,18.040027708797542,1.916216254234314,0,0.34962135553359985
25,8,80.59412050247192,65.2,92.625,18.038177121235993,18.039327486476957,2.1636581420898438,0.1398918268773484,0.2731354832649231
26,0,80.40138077735901,65.675,92.575,18.03912742295679,18.03892735943662,1.916216254234314,0,0.34962135553359985
27,0,80.44803881645203,67.5,92.575,18.040127740557626,18.03992767703746,1.916216254234314,0,0.34962135553359985
28,8,80.72661590576172,65.4,92.575,18.03862726415637,18.039527549997125,2.1509594917297363,0.1398918268773484,0.2764647901058197
29,0,80.54858469963074,62.8,92.575,18.040627899358046,18.041428153438716,1.916216254234314,0,0.34962135553359985
30,0,80.47294354438782,66.725,92.575,18.03942751823704,18.040277788197752,1.916216254234314,0,0.34962135553359985
31,0,80.50928497314453,64.9,92.5,18.131206658113953,18.131006594593785,1.916216254234314,0,0.34962135553359985
32,5,80.60559368133545,67.2,92.55,18.037226819515194,18.03707677187507,2.065222978591919,0.345720784641941,0.13507936894893646
33,0,80.33180975914001,64.175,92.625,18.130456419913322,18.130256356393154,1.916216254234314,0,0.34962135553359985
34,123,83.85391902923584,65.225,93.45,18.039277470596915,18.041428153438716,8.08348274230957,0.556141077107356,0.1429634988307953
35,116,83.71111822128296,80.95,93.45,18.128205705311437,18.12850580059169,12.962769508361816,0.5526784662238714,0.10537125915288925
36,0,80.59649586677551,80.25,92.6,18.1377087225194,18.139109167160576,1.916216254234314,0,0.34962135553359985
37,6,80.79269433021545,65.45,92.55,18.0409279946383,18.03912742295679,2.0699563026428223,0.09072069007511593,0.2410108596086502
38,0,80.76237440109253,62.45,92.475,18.04042783583788,18.04022777231771,1.916216254234314,0,0.34962135553359985
39,190,86.11560320854187,64.8,93.95,18.04072793111813,18.043628852160563,18.64996337890625,0.6529446703240552,0.14756916463375092
40,0,80.63716125488281,83.55,92.5,18.042428471039553,18.043228725120226,1.916216254234314,0,0.34962135553359985
41,9,80.69894337654114,67.275,92.55,18.044229042721064,18.044028979200895,2.156374931335449,0.7598356856515925,0.08411192148923874
42,0,80.50903105735779,64.025,92.55,18.044779217401523,18.044579153881358,1.916216254234314,0,0.34962135553359985
43,100,83.33879208564758,66.4,93.15,18.045329392081985,18.045629487362238,7.773184299468994,0.47680915815683006,0.08497283607721329
44,60,82.24105429649353,79.175,92.875,18.141810024682837,18.141659977042714,3.6700897216796875,0.36627225877112685,0.1325044333934784
45,61,82.0484528541565,75.8,92.925,18.171519457427735,18.171419425667647,8.666459083557129,0.36096087643491204,0.05756371468305588
46,138,84.12456178665161,75.75,93.55,18.171919584468068,18.171269378027525,13.41928768157959,0.5814916699285462,0.007620665710419416
47,69,81.98672986030579,82.025,92.875,18.189825269523073,18.189625206002905,7.085761547088623,0.43054507270492015,0.09083663672208786
48,148,84.23377990722656,74.3,93.7,18.19002533304324,18.189925301283157,14.642154693603516,0.5938057021469353,0.07279620319604874
49,195,85.6169900894165,82.15,93.975,18.19072555536383,18.191125682404163,10.300475120544434,0.6491143385166169,0.011951866559684277
50,71,82.17560195922852,84.5,92.65,18.473515341120805,18.473315277600637,5.567129135131836,0.6684451286766686,0.3388553559780121
51,0,80.31851077079773,72.775,92.3,18.473715404640974,18.475115849282147,1.916216254234314,0,0.34962135553359985
52,8,80.52506256103516,66.925,92.475,18.054432282249614,18.054232218729446,2.11020565032959,0.1398918268773484,0.3526238203048706
53,0,80.38801574707031,65.375,92.45,18.056282869811167,18.05543259985045,1.916216254234314,0,0.34962135553359985
54,210,86.24497842788696,65.2,94.0,18.054232218729446,18.05528255221033,11.88776683807373,0.6507867623386968,0.9032334089279175
55,29,81.11474299430847,84.875,92.5,18.05613282217104,18.056833044491626,4.810712814331055,0.19818188210256263,0.6696420907974243
56,102,83.30482220649719,71.3,93.0,18.056783028611584,18.056582965091415,10.106218338012695,0.501386474215403,0.09033944457769394
57,189,85.76068878173828,77.325,93.85,18.248443880932196,18.249894341453412,10.134190559387207,0.6403946418080418,0.4937512278556824
58,25,81.11093950271606,84.5,92.35,18.626313854648853,18.626113791128684,4.457516670227051,0.17818929095277702,0.636476993560791
59,62,81.93907427787781,70.825,92.8,18.05718315565192,18.056983092131752,5.235489368438721,0.4610981945047344,0.32514798641204834
60,0,80.4305522441864,71.375,92.35,18.05528255221033,18.055082488690157,1.916216254234314,0,0.34962135553359985
61,9,80.22867918014526,64.775,92.475,18.05643291745129,18.056232853931125,2.1931376457214355,0.5706745777055999,0.08016984164714813
62,0,80.15255928039551,63.125,92.35,18.056783028611584,18.056582965091415,1.916216254234314,0,0.34962135553359985
63,196,85.59350371360779,67.275,93.9,18.0566829968515,18.057283187412004,11.000307083129883,0.7064911619422448,0.05368254706263542
64,0,80.255136013031,84.075,92.3,18.59175288153989,18.59155281801972,1.916216254234314,0,0.34962135553359985
65,9,80.4738404750824,64.825,92.45,18.059483886133847,18.058983727333427,2.126098394393921,0.1621452786919851,0.2456326186656952
66,0,80.41641473770142,65.275,92.35,18.05873364793322,18.05853358441305,1.916216254234314,0,0.34962135553359985
67,190,85.42744970321655,64.3,93.925,18.059633933773974,18.059433870253805,13.583197593688965,0.6131432848783424,0.26237550377845764
68,96,82.90364170074463,82.925,92.975,18.603506613349737,18.604907057990914,6.041484832763672,0.4365829398627245,0.45467785000801086
69,47,81.35997176170349,77.3,92.625,18.605057105631037,18.604907057990914,6.234879970550537,0.33057035748975916,0.09286484867334366
70,71,81.99664187431335,74.575,92.85,18.060734283134895,18.06088433077502,8.405138969421387,0.4797399473273239,0.03804539889097214
71,0,80.1271870136261,72.975,92.4,18.21383289194319,18.213632828423023,1.916216254234314,0,0.34962135553359985
72,6,80.18280625343323,66.975,92.475,18.060234124334475,18.06063425137481,2.106799602508545,0.09072069007511593,0.2489047348499298
73,0,80.39544034004211,64.85,92.375,18.06143450545548,18.062834950096658,1.916216254234314,0,0.34962135553359985
74,26,80.83872151374817,65.125,92.55,18.060534219614727,18.06268490245653,5.861445426940918,0.19126128020885533,0.003373686922714114
75,0,80.42527294158936,71.375,92.325,18.068136633381098,18.070137268582776,1.916216254234314,0,0.34962135553359985
76,8,80.72340750694275,66.525,92.35,18.068586776301476,18.068386712781308,1.9812308549880981,0.1398918268773484,0.32539504766464233
77,0,80.4777500629425,63.275,92.35,18.070387347982987,18.070187284462815,1.916216254234314,0,0.34962135553359985
78,113,83.55185914039612,66.975,93.05,18.070137268582776,18.07023730034286,12.66627311706543,0.5592053312311903,0.04128797724843025
79,70,82.13506627082825,79.35,92.825,18.349275895096692,18.349075831576524,10.241796493530273,0.39558689240233874,0.16822601854801178
80,0,80.2357120513916,74.425,92.45,18.24414251524859,18.243942451728422,1.916216254234314,0,0.34962135553359985
81,9,80.5280544757843,66.275,92.425,18.06818664926114,18.06948706214223,2.254342794418335,0.1621452786919851,0.2418995350599289
82,0,80.48402643203735,63.025,92.3,18.069086935101893,18.06888687158173,1.916216254234314,0,0.34962135553359985
83,109,83.21776556968689,66.4,93.225,18.07008725270273,18.070737459143277,13.600093841552734,0.5456947190505967,0.11509405076503754
84,75,82.240074634552,77.75,92.825,18.23704026028264,18.236840196762472,10.26640796661377,0.530308828377419,0.1431874781847
85,79,82.34637784957886,74.8,92.925,18.267449915348124,18.26734988358804,8.099295616149902,0.42935536810864505,0.725558340549469
86,0,80.35097479820251,77.95,92.425,18.272651566872483,18.274052011513657,1.916216254234314,0,0.34962135553359985
87,9,80.5189700126648,66.975,92.5,18.067686490460723,18.067886553980887,2.2596285343170166,0.1621452786919851,0.22683443129062653
88,0,80.32690119743347,62.975,92.425,18.069337014502104,18.0687368239416,1.916216254234314,0,0.34962135553359985
89,264,87.61757850646973,62.15,94.025,18.06973714154244,18.06953707802227,22.594100952148438,0.722133543165824,0.8000509142875671
90,115,83.69603157043457,85.35,93.125,18.070737459143277,18.071987856144325,15.104508399963379,0.51349187144523,0.05337417125701904
91,37,81.42202806472778,78.7,92.625,18.271951344551894,18.27230145571219,4.328039169311523,0.25722235616870975,0.23420852422714233
92,86,82.7073929309845,70.65,93.025,18.070987538543488,18.070887506783404,10.280077934265137,0.48490572176556657,0.3214512765407562
93,0,80.51433968544006,71.65,92.4,18.27365188447332,18.2741020273937,1.916216254234314,0,0.34962135553359985
94,6,80.44457936286926,65.15,92.4,18.07103755442353,18.07083749090336,1.997473120689392,0.6147881529512643,0.22243356704711914
95,0,80.47800374031067,64.575,92.375,18.070937522663446,18.071787792624157,1.916216254234314,0,0.34962135553359985
96,72,82.22811913490295,62.15,92.8,18.072488014944746,18.07388845958592,6.120828628540039,0.3869442456875557,0.391205757856369
97,95,82.92128896713257,72.9,93.0,18.257996914020204,18.257996914020204,8.964481353759766,0.6262685272533847,0.2774307429790497
98,140,84.01217293739319,77.575,93.5,18.279853853598517,18.27970380595839,9.790663719177246,0.6404915745702802,0.5486183762550354
99,245,87.1624686717987,81.1,93.975,18.277953250156926,18.277753186636758,15.989555358886719,0.7041559968405259,0.19858646392822266
100,137,84.02102756500244,84.075,93.45,18.075088840706925,18.074888777186757,12.029553413391113,0.5623361109145213,0.48921915888786316
