Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
41,9,75.80266833305359,66.775,93.125,19.053299422566663,19.053299422566663,2.156374931335449,0.7598356856515925,0.08411192148923874
42,0,75.24021577835083,62.475,93.05,19.053349438446705,19.053349438446705,1.916216254234314,0,0.34962135553359985
43,100,78.49735760688782,65.575,93.725,19.05239913672591,19.05239913672591,7.773184299468994,0.47680915815683006,0.08497283607721329
44,60,77.08334994316101,78.725,93.575,19.383854373763672,19.383854373763672,3.6700897216796875,0.36627225877112685,0.1325044333934784
45,61,77.19665455818176,75.3,93.525,19.405061106901442,19.405061106901442,8.666459083557129,0.36096087643491204,0.05756371468305588
46,138,79.36063861846924,75.125,94.2,19.41231340950752,19.41231340950752,13.41928768157959,0.5814916699285462,0.007620665710419416
47,69,77.46533370018005,81.25,93.45,19.41626466403083,19.41626466403083,7.085761547088623,0.43054507270492015,0.09083663672208786
48,148,79.87181615829468,73.775,93.975,19.41306364770815,19.41306364770815,14.642154693603516,0.5938057021469353,0.07279620319604874
49,195,81.07485389709473,79.925,94.575,19.42801839584068,19.42801839584068,10.300475120544434,0.6491143385166169,0.011951866559684277
50,71,77.50372862815857,82.9,93.425,19.501541739502294,19.501541739502294,5.567129135131836,0.6684451286766686,0.3388553559780121
51,0,75.68269038200378,74.675,93.05,19.503442342943885,19.503442342943885,1.916216254234314,0,0.34962135553359985
52,8,75.94450116157532,65.375,93.05,19.09896392104493,19.09896392104493,2.11020565032959,0.1398918268773484,0.3526238203048706
53,0,75.77324104309082,62.225,92.975,19.056450423009306,19.056450423009306,1.916216254234314,0,0.34962135553359985
54,210,81.63816690444946,65.875,94.575,19.055900248328843,19.055900248328843,11.88776683807373,0.6507867623386968,0.9032334089279175
55,29,76.43782162666321,85.6,93.1,19.526999822443624,19.526999822443624,4.810712814331055,0.19818188210256263,0.6696420907974243
56,102,78.72921776771545,69.05,93.6,19.0673038689784,19.0673038689784,10.106218338012695,0.501386474215403,0.09033944457769394
57,189,81.04103541374207,79.225,94.525,19.460278638467713,19.460278638467713,10.134190559387207,0.6403946418080418,0.4937512278556824
58,25,76.478018283844,84.2,93.025,19.515446154153942,19.515446154153942,4.457516670227051,0.17818929095277702,0.636476993560791
59,62,77.35948419570923,68.875,93.475,19.06685372605802,19.06685372605802,5.235489368438721,0.4610981945047344,0.32514798641204834
60,0,75.86560940742493,72.05,92.95,19.06600345609731,19.06600345609731,1.916216254234314,0,0.34962135553359985
61,9,76.07211995124817,66.6,92.975,19.066303551377562,19.066303551377562,2.1931376457214355,0.5706745777055999,0.08016984164714813
62,0,75.80266690254211,62.4,93.05,19.194294188404818,19.194294188404818,1.916216254234314,0,0.34962135553359985
63,196,81.27767944335938,66.425,94.525,19.0673038689784,19.0673038689784,11.000307083129883,0.7064911619422448,0.05368254706263542
