Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
33,0,1174.2656037807465,12.9,53.05,38.54413776373999,94.8692209776604,1.607283592224121,0,0.04510260745882988
34,123,1221.7073621749878,13.2,52.85,45.20575282652242,95.15601203382073,4.169126510620117,0.5355968783859479,0.01796555332839489
35,116,1156.1082410812378,19.6,53.975,38.54053662037697,94.8624188179747,7.597982883453369,0.6160251698195727,0.055059731006622314
36,0,1349.8541157245636,20.1,45.9,48.17799651389316,95.44100251829956,1.607283592224121,0,0.04510260745882988
37,6,1166.4864008426666,13.1,54.25,41.31321694638048,95.66487359736716,1.9135369062423706,0.5169731539571706,0.07728636264801025
38,0,1303.1792361736298,12.6,47.575,38.42109869883688,95.1383064122859,1.607283592224121,0,0.04510260745882988
39,190,1191.906725883484,13.0,54.55,40.670662935482014,95.41284357783596,11.424365043640137,0.6576506539750373,0.10281992703676224
40,0,1172.8112404346466,27.5,53.15,43.86427690791827,94.64519985095268,1.607283592224121,0,0.04510260745882988
41,9,1350.4991209506989,12.9,46.625,48.26057273184236,93.90066346064876,2.4921481609344482,0.27274191069381915,0.04715350642800331
42,0,1299.5380568504333,12.9,48.025,55.34187104405649,95.80431787092401,1.607283592224121,0,0.04510260745882988
43,100,1198.5513072013855,13.4,52.9,48.686307902759125,95.10104458165468,5.0013275146484375,0.49292727986877677,0.16109277307987213
44,60,1326.4346265792847,18.1,47.55,51.88887471772288,94.90093104560698,4.927464962005615,0.4156605407255685,0.1302664577960968
45,61,1125.1360082626343,17.4,56.3,38.53438466713182,96.24710845693508,4.7550835609436035,0.3704292051283521,0.9005551338195801
46,138,1119.5449271202087,15.9,57.425,37.606390028834156,95.43755142257668,7.101804733276367,0.5758867674260372,0.08485409617424011
47,69,1160.8750445842743,19.6,54.15,38.63596691949694,95.69568337947298,4.354686737060547,0.4275021606886646,0.2578735053539276
48,148,1197.1234929561615,16.7,53.575,42.99705156387153,94.93834292387832,7.030965805053711,0.5911955040116492,0.29262223839759827
49,195,1318.9383661746979,24.8,49.05,38.630765267972585,95.49201871594231,7.718308925628662,0.6620194486912674,0.06258903443813324
50,71,1427.1764724254608,24.5,44.75,45.93638480217469,95.03357315947814,7.47715950012207,0.40193579156743575,0.009683641605079174
51,0,1232.1725788116455,17.6,50.4,44.55599652889792,94.64549994623293,1.607283592224121,0,0.04510260745882988
