Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
0,0,1.9464130401611328,4.0,19.7,3129065472,3269754880,1.91621732711792,0,0.3496204614639282
1,7,2.2105140686035156,26.9,29.0,3222306816,3237707776,2.1187856197357178,0.06237923061531353,0.4267595112323761
2,0,2.081629991531372,31.3,33.3,3277144064,3335077888,1.91621732711792,0,0.3496204614639282
3,212,8.209057092666626,22.8,20.2,3312517120,3328147456,13.313337326049805,0.7100133839405113,0.7534239292144775
4,233,8.862623929977417,25.4,19.3,3227746304,3207331840,10.302202224731445,0.7123508210550348,0.11864552646875381
5,0,2.0565857887268066,24.7,24.8,3140714496,3235676160,1.91621732711792,0,0.3496204614639282
6,6,2.1634340286254883,23.2,35.0,3214786560,3253567488,2.0736300945281982,0.09072069007511593,0.27217844128608704
7,0,2.0631003379821777,23.2,35.6,3272081408,3313811456,1.91621732711792,0,0.3496204614639282
8,0,2.0770139694213867,24.9,25.8,3073277952,3208953856,1.91621732711792,0,0.3496204614639282
9,18,2.532829999923706,25.5,34.6,3216343040,3233792000,1.9376685619354248,0.15952108192798922,0.035379424691200256
10,0,2.1249749660491943,23.6,22.9,3147022336,3245588480,1.91621732711792,0,0.3496204614639282
11,169,6.965116262435913,23.2,19.1,3285499904,3225485312,12.324236869812012,0.6026953444569351,0.3576350808143616
