Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
0,0,5.495350122451782,93.7,49.9,25.525856018066406,25.781822204589844,1.737962007522583,0,0.03409962356090546
1,7,5.970754146575928,17.4,49.95,14.475059509277344,29.369163513183594,3.2809104919433594,0.025590159040508702,0.04073716700077057
2,0,5.70692777633667,13.9625,49.9625,14.656829833984375,29.44774627685547,1.737962007522583,0,0.03409962356090546
3,212,7.032658100128174,15.2125,49.9125,10.739707946777344,28.03783416748047,12.243612289428711,0.686589755597655,0.7975956201553345
4,233,7.483579158782959,18.7875,49.925,11.872673034667969,27.83355712890625,9.31560230255127,0.7188122183671228,0.07189028710126877
5,0,5.865930080413818,17.975,49.95,30.621910095214844,30.731582641601562,1.737962007522583,0,0.03409962356090546
6,6,6.148746013641357,16.35,49.95,19.501304626464844,31.020736694335938,2.3699445724487305,0.032610361933570184,0.029786739498376846
7,0,5.815812826156616,12.6125,49.95,11.217689514160156,28.14178466796875,1.737962007522583,0,0.03409962356090546
8,0,5.821100950241089,13.7125,49.95,11.309051513671875,28.247833251953125,1.737962007522583,0,0.03409962356090546
9,18,5.918831825256348,15.4625,49.95,20.786666870117188,26.940536499023438,1.875205636024475,0.18317070220681322,0.26650869846343994
10,0,5.973299026489258,17.625,49.9375,25.885772705078125,29.112625122070312,1.737962007522583,0,0.03409962356090546
11,169,6.699405670166016,18.4625,49.925,20.479202270507812,32.68394470214844,11.553289413452148,0.616614772552806,0.10089905560016632
12,244,6.996638059616089,19.5125,49.925,18.222808837890625,29.540061950683594,14.637260437011719,0.7181931537578066,0.2538323700428009
13,0,5.8490190505981445,22.0375,49.9375,22.417640686035156,29.227447509765625,1.737962007522583,0,0.03409962356090546
14,14,5.920720100402832,17.5375,49.95,24.92694854736328,28.41358184814453,2.6053736209869385,0.09447564055688018,0.07391969114542007
15,0,5.735811948776245,17.775,49.9125,19.77252960205078,28.040504455566406,1.737962007522583,0,0.03409962356090546
16,224,7.225697994232178,14.35,49.8,23.989486694335938,30.849266052246094,13.464378356933594,0.7108842679724328,0.15530900657176971
17,280,7.019914865493774,22.1625,49.9625,21.941757202148438,28.750991821289062,13.45926570892334,0.7644949240023905,0.2935505211353302
18,0,5.812180995941162,21.5875,49.9375,28.90338897705078,29.518699645996094,1.737962007522583,0,0.03409962356090546
19,7,5.852550983428955,17.525,49.9625,19.216537475585938,28.24878692626953,2.958305597305298,0.0416362048454059,0.42033064365386963
20,0,6.100971698760986,17.8625,49.925,21.73023223876953,28.24840545654297,1.737962007522583,0,0.03409962356090546
21,0,5.785651922225952,18.5625,49.9125,21.899795532226562,31.02283477783203,1.737962007522583,0,0.03409962356090546
22,8,6.403220891952515,18.05,49.9375,24.96166229248047,28.660964965820312,2.028261184692383,0.7259795291154771,0.18901501595973969
23,0,6.422842264175415,18.2375,49.9125,22.647666931152344,29.189491271972656,1.737962007522583,0,0.03409962356090546
24,0,5.852694034576416,19.625,49.925,21.657562255859375,28.008651733398438,1.737962007522583,0,0.03409962356090546
25,8,5.996309995651245,19.9125,49.95,27.01873779296875,31.59656524658203,2.075566530227661,0.7259795291154771,0.08777391165494919
26,0,5.8769941329956055,19.2625,49.925,23.180389404296875,28.124427795410156,1.737962007522583,0,0.03409962356090546
27,0,5.933043956756592,21.0875,49.95,20.51563262939453,28.057479858398438,1.737962007522583,0,0.03409962356090546
28,8,5.913657903671265,20.4875,49.95,23.69518280029297,29.15058135986328,2.0834288597106934,0.7259795291154771,0.11324871331453323
