Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
0,0,67.02800011634827,0.0,92.15,12.28655097993613,12.672323462699406,2.0071520805358887,0,0.6185797452926636
1,8,66.09042596817017,63.0,93.225,17.56452673723907,17.56857802352247,1.673529028892517,1.0,0.7972978353500366
2,0,65.41762614250183,59.85,93.575,18.43680368517004,17.58063185061257,2.0071520805358887,0,0.6185797452926636
3,183,69.02018070220947,60.375,95.175,17.608440679915873,17.614792696681196,15.79786491394043,0.6271100655837559,0.5258052349090576
4,188,69.10737729072571,81.3,95.125,18.714541867042787,17.650504035031123,30.43244171142578,0.6203427560060726,0.9380674362182617
5,0,65.53823113441467,80.575,93.55,18.455359576665593,18.454159195544587,2.0071520805358887,0,0.6185797452926636
6,7,65.9985249042511,60.1,93.3,18.506125694908132,18.50737609190918,1.7081832885742188,1.0,0.8027724623680115
7,0,65.637197971344,59.075,93.55,18.48596929525124,18.483318453609023,2.0071520805358887,0,0.6185797452926636
8,0,65.55437850952148,61.775,93.65,18.522881014722177,18.522480887681837,2.0071520805358887,0,0.6185797452926636
9,11,65.97132730484009,60.725,93.275,18.538335921655126,18.539636334536215,1.9602882862091064,0.8801117367933934,0.7186252474784851
10,0,65.58945560455322,58.925,93.55,18.544387843140196,18.545238113100908,2.0071520805358887,0,0.6185797452926636
11,152,68.20769166946411,62.1,95.3,18.553740812708035,18.5564416702303,13.16464900970459,0.599986532784576,0.2879791855812073
12,218,69.76116514205933,79.05,95.175,18.501424202184193,18.502824646825367,20.291099548339844,0.66364590976901,0.2588387727737427
13,0,65.49317073822021,81.55,93.65,18.598955168265924,18.59775478714492,2.0071520805358887,0,0.6185797452926636
14,11,21.243242740631104,62.125,95.3,18.636917221217736,18.639968189900294,10.000534057617188,0.2515565919019027,0.01680866628885269
15,0,65.59990525245667,54.45,93.475,18.773360541972075,18.77456092309308,2.0071520805358887,0,0.6185797452926636
16,206,69.63795280456543,60.425,94.925,18.670127765565567,18.671078067286366,19.019872665405273,0.6812073389463522,0.25841790437698364
17,247,70.51111340522766,83.05,95.05,18.670527892605904,18.67252852780758,18.78704261779785,0.6982296222987074,0.8365435004234314
18,0,65.74989867210388,84.625,93.25,18.588301785816995,18.588701912857335,2.0071520805358887,0,0.6185797452926636
19,8,65.84613943099976,60.05,93.05,18.673628877168504,18.675579496490137,1.8123834133148193,1.0,0.869563639163971
20,0,65.30336618423462,57.5,93.575,18.674029004208837,18.67437911536913,2.0071520805358887,0,0.6185797452926636
21,0,65.41167831420898,62.425,93.35,18.674479147129215,18.674479147129215,2.0071520805358887,0,0.6185797452926636
22,9,65.72885847091675,59.675,93.3,18.701687785872014,18.704388643394275,1.71077561378479,1.0,0.8698992133140564
23,0,65.28825569152832,59.075,93.45,18.703888484593858,18.70338832579344,2.0071520805358887,0,0.6185797452926636
24,0,65.2260229587555,62.4,93.625,18.674529163009254,18.67382894068867,2.0071520805358887,0,0.6185797452926636
25,9,65.69594073295593,61.575,93.325,18.672128400767242,18.673328781888248,1.7470145225524902,1.0,0.8450517058372498
26,0,65.34652066230774,56.75,93.45,18.67387895656871,18.673128718368083,2.0071520805358887,0,0.6185797452926636
27,0,65.36087679862976,61.825,93.5,18.703688421073693,18.70473875455457,2.0071520805358887,0,0.6185797452926636
28,9,65.94293761253357,60.5,93.3,18.672928654847915,18.67382894068867,1.7230204343795776,1.0,0.8502345681190491
29,0,65.38142538070679,57.9,93.425,18.67442913124917,18.675329417089927,2.0071520805358887,0,0.6185797452926636
30,0,65.23312902450562,61.075,93.65,18.673978988328795,18.67462919476934,2.0071520805358887,0,0.6185797452926636
31,0,65.28202247619629,62.15,93.575,18.67537943296997,18.676329734690764,2.0071520805358887,0,0.6185797452926636
32,6,65.59920692443848,59.85,93.375,18.67642976645085,18.675929607650428,1.7115507125854492,1.0,0.7668383717536926
33,0,65.34124255180359,56.75,93.45,18.676629829971017,18.679180639853154,2.0071520805358887,0,0.6185797452926636
34,113,67.49758338928223,62.375,94.575,18.675829575890347,18.678730496932776,11.66506290435791,0.5165164622544491,0.12636829912662506
35,123,67.85088276863098,75.325,94.575,18.678930560452944,18.679380703373322,10.574544906616211,0.5205605872198995,0.7919350266456604
36,0,65.68590927124023,77.9,93.075,18.44070492381331,18.439504542692305,2.0071520805358887,0,0.6185797452926636
37,7,66.0940248966217,60.35,93.15,18.765257969405287,18.767758763407382,1.6465076208114624,1.0,0.7124154567718506
38,0,65.49799013137817,58.375,93.3,18.85193548951792,18.851435330717504,2.0071520805358887,0,0.6185797452926636
39,192,69.1567702293396,60.65,95.1,18.823626501414196,18.82552710485579,22.004629135131836,0.655289213141613,0.5171951651573181
40,0,65.5996208190918,82.125,93.3,18.68273176733613,18.67993087805378,2.0071520805358887,0,0.6185797452926636
