Input Text Index,Input Tokens,Tempo di inferenza,Uso CPU prima,Uso CPU dopo,Uso memoria prima,Uso memoria dopo,Perplexity,Bleu,Hallucination
0,1,13.718139886856079,90.7,39.7,5.7659149169921875,60.39543151855469,2.9499526023864746,0,0.11456651240587234
1,8,108.02814102172852,85.1,14.7125,6.002044677734375,59.00230407714844,2.0800585746765137,0.03918225430439208,0.2578682601451874
2,1,26.31320071220398,85.3,31.125,5.842018127441406,59.28783416748047,2.9499526023864746,0,0.11456651240587234
3,197,19.036752939224243,85.5,35.1375,5.715179443359375,60.454750061035156,8.665483474731445,0.7585348793579125,0.09244105219841003
4,209,36.494940996170044,82.3,28.1375,8.51287841796875,59.33570861816406,8.505998611450195,0.6645609987604166,0.041555583477020264
5,1,50.16352891921997,90.0,24.85,8.078765869140625,58.969879150390625,2.9499526023864746,0,0.11456651240587234
6,8,22.518424034118652,83.5,31.875,7.435798645019531,59.31415557861328,1.9645018577575684,0.5169731539571706,0.23735497891902924
7,1,25.24862003326416,85.9,32.1375,7.280158996582031,53.39679718017578,2.9499526023864746,0,0.11456651240587234
8,1,68.20805191993713,85.2,19.875,7.357215881347656,58.936500549316406,2.9499526023864746,0,0.11456651240587234
9,20,28.34866690635681,83.1,30.2375,7.328987121582031,59.246063232421875,2.1723439693450928,0.1289910935914641,0.03286496549844742
10,1,24.44984483718872,79.2,32.0125,7.65838623046875,59.25579071044922,2.9499526023864746,0,0.11456651240587234
11,157,27.220327854156494,83.2,35.4625,7.382392883300781,59.2987060546875,7.719807147979736,0.6081870156277289,0.220583975315094
12,216,22.99554204940796,81.7,39.925,8.454322814941406,60.73017120361328,8.970281600952148,0.66364590976901,0.30383172631263733
13,1,26.775655031204224,86.4,32.4875,9.151840209960938,59.145164489746094,2.9499526023864746,0,0.11456651240587234
14,16,27.91897177696228,79.8,30.9375,7.450675964355469,59.06982421875,2.0412957668304443,0.11323154405023377,0.12508684396743774
15,1,24.73797297477722,85.8,30.1125,7.582283020019531,59.302711486816406,2.9499526023864746,0,0.11456651240587234
16,211,24.95143222808838,77.8,36.85,7.3291778564453125,59.38854217529297,8.295638084411621,0.6760757422234934,0.061838019639253616
17,258,24.97318983078003,89.2,40.025,8.978080749511719,60.46600341796875,8.392558097839355,0.9863942056073337,0.8959012031555176
18,1,44.21942210197449,85.2,23.65,8.81500244140625,59.18560028076172,2.9499526023864746,0,0.11456651240587234
19,9,17.017544984817505,85.4,33.125,7.488059997558594,59.546661376953125,1.9806973934173584,0.5169731539571706,0.3437686860561371
20,1,28.582561016082764,78.4,28.475,7.4436187744140625,59.262657165527344,2.9499526023864746,0,0.11456651240587234
21,1,18.768407106399536,85.5,32.925,7.330131530761719,59.229278564453125,2.9499526023864746,0,0.11456651240587234
22,10,25.9218270778656,76.4,32.2375,7.4649810791015625,59.269142150878906,1.923972487449646,0.6389431042462724,0.2634248733520508
23,1,37.08479976654053,85.5,28.6375,7.4005126953125,59.19055938720703,2.9499526023864746,0,0.11456651240587234
24,1,18.4161479473114,76.9,33.9,7.4733734130859375,59.23137664794922,2.9499526023864746,0,0.11456651240587234
25,10,21.38409113883972,86.4,34.325,7.3818206787109375,59.16118621826172,1.9388957023620605,0.6389431042462724,0.25504544377326965
26,1,31.046316862106323,80.3,30.9625,7.350730895996094,59.248924255371094,2.9499526023864746,0,0.11456651240587234
27,1,17.31099510192871,80.8,33.1875,7.3787689208984375,59.31262969970703,2.9499526023864746,0,0.11456651240587234
28,10,20.60081195831299,79.8,32.3875,7.411766052246094,59.26532745361328,2.001265048980713,0.6389431042462724,0.23103217780590057
29,1,15.78420615196228,87.6,34.4625,7.412147521972656,59.63306427001953,2.9499526023864746,0,0.11456651240587234
30,1,27.93660283088684,78.6,30.9125,7.512855529785156,30.6610107421875,2.9499526023864746,0,0.11456651240587234
31,1,18.395622968673706,76.5,32.4,7.375144958496094,59.31682586669922,2.9499526023864746,0,0.11456651240587234
32,7,19.310004949569702,81.9,33.325,7.5252532958984375,59.24186706542969,1.9983566999435425,0.02716039444148304,0.09491460025310516
33,1,43.43433880805969,80.5,30.025,7.243919372558594,59.090232849121094,2.9499526023864746,0,0.11456651240587234
34,119,20.114532947540283,78.6,37.375,7.329750061035156,59.302711486816406,6.849825382232666,0.5113121002139992,0.07942309975624084
35,111,20.032537937164307,86.1,37.35,8.104896545410156,59.712791442871094,6.162130355834961,0.972847860111122,0.84687340259552
36,1,18.429338932037354,88.0,33.5,8.014106750488281,59.204673767089844,2.9499526023864746,0,0.11456651240587234
37,8,52.184075117111206,77.5,20.9875,7.509040832519531,59.17949676513672,1.9267351627349854,0.5169731539571706,0.16967633366584778
38,1,22.689122676849365,84.4,31.4375,7.406425476074219,59.162330627441406,2.9499526023864746,0,0.11456651240587234
39,192,24.275324821472168,78.4,37.175,7.539176940917969,59.39006805419922,9.546151161193848,0.9838269009083738,0.8114364147186279
40,1,38.025392055511475,88.4,30.6,8.42132568359375,59.21592712402344,2.9499526023864746,0,0.11456651240587234
41,11,19.769932985305786,86.0,33.6,7.395362854003906,59.26246643066406,3.7925565242767334,0.05847036986948877,0.32182762026786804
42,1,19.22289204597473,79.5,32.375,7.620429992675781,59.232139587402344,2.9499526023864746,0,0.11456651240587234
43,100,22.42745804786682,83.2,35.45,7.4596405029296875,59.28020477294922,7.110602378845215,0.48743483962154904,0.013168422505259514
44,61,44.90013408660889,87.0,24.4875,8.08868408203125,59.10377502441406,5.969779968261719,0.3687060953648342,0.03045102208852768
45,61,34.93511724472046,84.0,26.65,7.409095764160156,59.250640869140625,5.183116912841797,0.9495615458358407,0.7841639518737793
46,133,21.219851970672607,86.5,36.775,7.502174377441406,59.63783264160156,10.312560081481934,0.5623361109145213,0.062390200793743134
47,70,24.757713079452515,81.5,33.675,8.332443237304688,59.26380157470703,6.042245388031006,0.43054507270492015,0.10162007063627243
48,145,23.27788019180298,86.8,36.9125,7.3680877685546875,59.35382843017578,8.109315872192383,0.5760038319619356,0.6657756567001343
49,196,42.321462869644165,83.0,31.7875,8.335113525390625,59.317970275878906,7.428963661193848,0.6294810343911892,0.2906106114387512
50,70,23.525220155715942,87.1,34.6125,8.056449890136719,59.265899658203125,8.266223907470703,0.37925488125336787,0.07019313424825668
51,1,22.774221181869507,80.0,31.3125,7.41424560546875,59.09767150878906,2.9499526023864746,0,0.11456651240587234
52,10,36.40521597862244,77.4,30.8875,7.336235046386719,59.025001525878906,1.934026837348938,0.6389431042462724,0.2632856070995331
53,1,27.71301507949829,86.2,31.0625,7.306671142578125,59.10663604736328,2.9499526023864746,0,0.11456651240587234
54,202,23.578404903411865,80.7,38.35,7.4825286865234375,59.36756134033203,8.298482894897461,0.9839994264521728,0.8606966733932495
55,30,29.168129920959473,88.5,32.2,8.381271362304688,59.19075012207031,4.080890655517578,0.21564446681302174,0.656407356262207
56,101,20.276421785354614,79.1,37.3125,7.7861785888671875,59.305381774902344,7.695377826690674,0.5042434928263924,0.09133514016866684
57,181,21.60752296447754,86.8,39.8625,8.091926574707031,60.09693145751953,7.5603413581848145,0.9814232498566251,0.7115466594696045
58,26,32.5315887928009,79.7,25.825,8.337593078613281,59.190940856933594,3.2568445205688477,0.18430793239926732,0.5950543880462646
59,62,25.064250946044922,82.2,33.675,7.855033874511719,59.264183044433594,8.954998016357422,0.3543099954286769,0.02275930345058441
60,1,26.047975778579712,79.2,31.7625,7.736015319824219,59.097862243652344,2.9499526023864746,0,0.11456651240587234
61,10,34.81621289253235,79.6,24.825,7.496070861816406,59.10301208496094,2.047926664352417,0.6389431042462724,0.17443421483039856
62,1,51.75934195518494,82.4,21.1625,7.340049743652344,59.03186798095703,2.9499526023864746,0,0.11456651240587234
63,188,22.411929845809937,85.7,38.725,7.553672790527344,60.57319641113281,10.426106452941895,0.6322618143089971,0.19282695651054382
64,1,26.472522974014282,80.0,26.625,8.961296081542969,59.23004150390625,2.9499526023864746,0,0.11456651240587234
65,11,19.79785180091858,83.2,33.025,7.4802398681640625,59.22718048095703,2.048563003540039,0.6786502681586727,0.2017427235841751
66,1,28.775005102157593,77.8,31.175,7.4237823486328125,59.19075012207031,2.9499526023864746,0,0.11456651240587234
67,187,22.2109317779541,85.0,38.6375,7.3131561279296875,60.59684753417969,7.562140464782715,0.9814232498566251,0.8328173756599426
68,96,31.244029760360718,82.3,29.1875,8.302116394042969,59.30023193359375,4.790872097015381,0.96272558914962,0.8205999732017517
69,48,19.139671087265015,86.1,34.9125,7.556915283203125,59.28192138671875,6.217462062835693,0.3039291222992302,0.024494754150509834
70,63,26.32026219367981,79.7,33.6875,7.6404571533203125,59.13543701171875,5.9347686767578125,0.946881266136322,0.6990236043930054
71,1,23.71519112586975,87.3,31.225,7.486915588378906,59.16461944580078,2.9499526023864746,0,0.11456651240587234
72,8,22.14250111579895,80.6,32.2,7.531166076660156,59.22431945800781,1.9281326532363892,0.5169731539571706,0.24906036257743835
73,1,23.85322403907776,81.2,31.4875,7.385826110839844,59.226036071777344,2.9499526023864746,0,0.11456651240587234
74,28,19.701337099075317,84.3,33.7625,7.501983642578125,54.51240539550781,4.27842903137207,0.22141425130392656,0.464704304933548
75,1,27.52154803276062,83.4,28.1875,7.9090118408203125,59.27467346191406,2.9499526023864746,0,0.11456651240587234
76,10,24.357640027999878,81.9,31.5375,7.462310791015625,59.19837951660156,1.8508870601654053,0.6389431042462724,0.26553061604499817
77,1,23.20722007751465,82.6,31.1,7.385826110839844,59.26399230957031,2.9499526023864746,0,0.11456651240587234
78,110,33.846232891082764,82.7,32.0625,7.4550628662109375,59.26532745361328,8.956145286560059,0.5087490515914802,0.7867816686630249
79,72,61.47205090522766,86.8,23.55,8.120536804199219,59.04865264892578,11.913948059082031,0.3859673083302148,0.11187750101089478
80,1,46.64257097244263,76.7,25.15,7.875633239746094,59.16099548339844,2.9499526023864746,0,0.11456651240587234
81,11,39.27953314781189,79.7,30.8125,7.357025146484375,58.85276794433594,3.2580018043518066,0.05847036986948877,0.7237354516983032
82,1,42.2834107875824,84.2,30.4625,7.568931579589844,59.027862548828125,2.9499526023864746,0,0.11456651240587234
83,105,83.09754991531372,79.1,20.7875,7.530784606933594,59.1278076171875,7.5289201736450195,0.9685820111339863,0.8414034247398376
84,74,32.139216899871826,86.1,33.1375,7.788848876953125,59.1522216796875,8.237227439880371,0.9561924399826885,0.7682612538337708
85,80,47.002849102020264,78.9,31.8375,7.589149475097656,59.19513702392578,7.345761299133301,0.44473593531723077,0.4297409653663635
86,1,31.008933067321777,87.0,30.5125,8.122062683105469,59.189605712890625,2.9499526023864746,0,0.11456651240587234
87,11,38.42470097541809,78.7,29.025,7.270622253417969,59.12952423095703,3.2017738819122314,0.08053842743419384,0.26541972160339355
88,1,17.575305938720703,85.8,32.4125,7.626533508300781,59.32178497314453,2.9499526023864746,0,0.11456651240587234
89,256,34.91037178039551,78.6,36.45,7.573509216308594,59.24873352050781,12.472901344299316,0.9874736292555111,0.8479938507080078
90,111,20.19703507423401,91.4,36.975,8.553314208984375,59.45110321044922,8.980591773986816,0.9720899607701914,0.7522080540657043
91,37,19.540975093841553,80.7,34.4375,7.762908935546875,59.262847900390625,3.309457302093506,0.9103429040065263,0.4547277092933655
92,85,22.00041103363037,78.1,34.5,7.193946838378906,59.28936004638672,11.018332481384277,0.44338270993701245,0.2280741184949875
93,1,21.514315843582153,84.9,32.0125,8.049774169921875,59.17320251464844,2.9499526023864746,0,0.11456651240587234
94,8,19.372300148010254,77.3,32.525,7.53173828125,59.25483703613281,1.958533525466919,0.049777726779305725,0.15469655394554138
95,1,24.844082832336426,85.3,31.475,7.4066162109375,59.28306579589844,2.9499526023864746,0,0.11456651240587234
96,72,41.93663167953491,83.2,31.375,7.3726654052734375,59.192466735839844,4.792632102966309,0.9541848015989721,0.7657241821289062
97,96,30.993412971496582,82.6,33.5,7.40814208984375,59.13047790527344,8.512151718139648,0.5402693092729897,0.09040771424770355
98,137,22.761759996414185,83.7,36.8,7.444000244140625,59.33094024658203,10.942670822143555,0.578932334453945,0.07222896814346313
99,241,26.164150953292847,79.3,37.25,8.316802978515625,59.440040588378906,7.909718036651611,0.9870407324627948,0.8677509427070618
100,134,40.407768964767456,87.8,28.975,8.846855163574219,59.13810729980469,7.957286834716797,0.5649949846194962,0.7877422571182251
